item_id,item_name,category,department,shelf_life_days,days_remaining,initial_stock,current_stock,base_price,dynamic_price,daily_sales,elasticity,restock_frequency_days,last_restock_date,next_restock_date,carbon_score,predicted_monthly_sales,predicted_daily_sales,days_until_restock,days_stock_lasts,risk_score,risk_tag,forecasted_waste_units,forecasted_waste_value,recommended_action,co2_saved_kg,meals_saved,water_saved_liters,energy_saved_kwh,sustainability_score,efficiency_ratio,tactical_note,confidence,overstock_score
WM97F410,Barilla Bagels,Perishable,Bakery,28,0,365,0,9.08,9.08,14,1.23,1,2025-06-21,2025-06-22,4.73,438.39,14.61,1,13.963039342493438,58.92,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,0.0
WM62C796,Great Value Cream,Perishable,Dairy,34,0,313,0,3.91,3.91,39,0.35,1,2025-06-19,2025-06-20,5.94,1250.51,41.68,1,6.7178502387206045,70.26,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $3.91 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM5D4131,Great Value Cheese,Perishable,Dairy,10,0,397,0,9.27,9.27,19,0.51,1,2025-06-18,2025-06-19,1.1,590.87,19.7,0,17.15735974162301,49.3,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,0.0
WM114D45,Barilla Lotion,Perishable,Personal Care,627,230,442,0,9.06,9.06,13,2.48,13,2025-06-17,2025-06-30,0.97,1003.77,33.46,8,9.952181981813949,29.21,🟢 LOW RISK – Stable,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,0.0
WM79E3BF,Organic Peppers 16oz,Perishable,Produce,6,0,157,0,4.39,4.39,8,0.91,2,2025-06-25,2025-06-27,6.61,242.15,8.07,0,15.241636264111309,67.34,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $4.39 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WME49FFB,Heinz Yogurt 16oz,Perishable,Dairy,48,0,300,0,7.68,7.68,16,0.72,2,2025-07-01,2025-07-03,6.97,1252.03,41.73,0,3.2830098610793828,70.68,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $7.68 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM35B443,Kellogg's Rolls,Perishable,Bakery,4,0,333,0,7.16,7.16,73,1.25,2,2025-06-18,2025-06-20,3.11,2256.19,75.21,0,1.994415660496504,52.44,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,0.0
WM5D44BA,Kellogg's Bacon Organic,Perishable,Meat,12,0,366,0,3.4,3.4,46,0.49,2,2025-06-24,2025-06-26,5.11,1381.7,46.06,2,7.577073156632078,65.54,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $3.40 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WMDBDD15,Sara Lee Chicken 12oz,Perishable,Meat,6,0,113,0,8.29,8.29,62,0.57,1,2025-06-30,2025-07-01,1.34,1794.2,59.81,0,1.237251267361544,49.66,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,0.0
WMF23AF0,Organic Lettuce 16oz,Perishable,Produce,9,0,386,0,3.83,3.83,35,0.71,1,2025-06-26,2025-06-27,4.51,1061.47,35.38,2,6.529112295821246,60.94,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $3.83 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM7AF101,Barilla Beans,Non-Perishable,Grocery,548,5,408,433,0.55,0.47,33,0.1,10,2025-06-17,2025-06-27,2.76,1011.38,33.71,4,7.920498583548889,89.68,🔴 HIGH RISK – Act Now,268,147.4,Strategic Discount - Tier 1,739.68,893.33,13400,67.0,100.0,5.018,Action: Apply Tier 1 Strategic Discount. New price: $0.47 (14.5% reduction). Risk factor: 🔴 HIGH RISK – Act Now. 🌱 High sustainability impact.,✅ Confident action,13.12
WM3B3B7C,Kellogg's Bacon 16oz,Perishable,Meat,14,0,132,0,7.21,7.21,30,0.76,1,2025-06-25,2025-06-26,2.13,898.69,29.96,2,3.604806518701567,50.92,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,0.0
WM149456,Heinz Butter 12oz,Perishable,Dairy,3,0,195,0,4.54,4.54,40,0.38,1,2025-06-17,2025-06-18,7.2,1249.55,41.65,0,4.489795753880321,75.0,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $4.54 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WMA1D57D,Organic Speaker,Perishable,Electronics,653,266,132,0,30.16,30.16,58,7.58,11,2025-06-26,2025-07-07,2.2,1756.75,58.56,4,0.5293715722851567,32.51,🟢 LOW RISK – Stable,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,0.0
WM15262C,Organic Toothpaste Organic,Non-Perishable,Personal Care,479,396,140,0,17.15,17.15,19,3.33,13,2025-06-25,2025-07-08,3.98,569.33,18.98,1,1.5806112077737824,22.85,🟢 LOW RISK – Stable,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,0.0
WME2854C,Kellogg's Detergent,Perishable,Household,549,333,281,1210,19.62,19.62,14,0.0,8,2025-06-17,2025-06-25,3.92,428.86,14.3,1,12.027971867541709,71.42,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $19.62 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,86.43
WMCF8BAD,Barilla Pasta 16oz,Non-Perishable,Grocery,655,409,213,0,2.41,2.41,24,0.26,9,2025-06-25,2025-07-04,4.93,751.75,25.06,1,2.5139665340224653,42.14,🟢 LOW RISK – Stable,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,0.0
WM92EA3C,Organic Butter Organic,Perishable,Dairy,50,0,262,0,9.2,9.2,7,0.58,1,2025-06-18,2025-06-19,5.65,240.79,8.03,1,9.33997540399035,66.8,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $9.20 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM094129,Heinz Bread Organic,Perishable,Bakery,41,0,372,0,2.8,2.8,38,0.0,2,2025-06-26,2025-06-28,6.1,1178.9,39.3,0,8.905852590194053,74.4,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $2.80 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WMABED55,Organic Bananas,Perishable,Produce,13,0,378,0,4.64,4.64,73,0.52,2,2025-06-25,2025-06-27,8.75,2210.55,73.69,0,1.954132110587185,79.8,🔴 HIGH RISK – Act Now,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $4.64 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WME5537D,Barilla Sausage,Perishable,Meat,6,0,359,0,7.21,7.21,24,0.83,1,2025-06-17,2025-06-18,8.56,695.14,23.17,0,7.854984868395003,75.94,🔴 HIGH RISK – Act Now,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $7.21 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WMDB2B77,Barilla Sauce Organic,Perishable,Grocery,544,0,422,0,5.38,5.38,36,0.64,8,2025-06-22,2025-06-30,2.55,1120.37,37.35,1,4.471218388822967,53.8,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,0.0
WM76A90E,Onions 16oz,Perishable,Produce,14,0,306,0,4.53,4.53,0,1.11,1,2025-06-24,2025-06-25,3.63,1805.27,60.18,0,2.775008294335904,54.52,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,0.0
WM76A90E,Onions 16oz,Perishable,Produce,14,0,306,0,4.53,4.53,0,1.11,1,2025-06-24,2025-06-25,3.63,1623.76,54.13,1,3.085165281815776,54.52,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,0.0
WMFECD8C,Kellogg's Cereal 16oz,Perishable,Grocery,388,8,237,0,9.07,9.07,28,1.09,13,2025-06-24,2025-07-07,2.11,861.45,28.72,0,7.694986256397206,47.62,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,0.0
WMA6BCC6,Organic Pasta,Perishable,Grocery,566,403,186,433,8.62,8.62,10,1.2,10,2025-06-25,2025-07-05,4.52,306.62,10.22,9,11.154598534383643,59.6,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,43.3
WM280D26,Campbell's Milk,Perishable,Dairy,41,0,275,0,4.12,4.12,28,0.0,2,2025-06-27,2025-06-29,2.11,885.56,29.52,0,6.910568998529558,58.44,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,0.0
WM3DADC6,Uncle Ben's Sausage 12oz,Perishable,Meat,14,0,498,0,3.06,3.06,3,0.41,2,2025-06-18,2025-06-20,7.17,99.16,3.31,0,143.80664901168657,74.58,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $3.06 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM2E4966,Del Monte Batteries,Perishable,Electronics,409,38,255,0,36.61,36.61,65,7.73,11,2025-06-19,2025-06-30,5.15,2022.79,67.43,9,3.737208940523422,56.88,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,0.0
WMBB7920,Canned Flakes 16oz,Perishable,Grocery,675,0,162,0,9.27,9.27,7,1.27,8,2025-07-01,2025-07-09,8.33,232.44,7.75,0,7.741935483870968,73.32,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $9.27 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM3509BD,Sara Lee Bread,Perishable,Bakery,33,0,337,0,5.56,5.56,4,0.0,1,2025-06-23,2025-06-24,7.84,149.19,4.97,0,45.47283894176686,81.36,🔴 HIGH RISK – Act Now,0,0.0,Strategic Discount - Tier 1,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 1 Strategic Discount. New price: $5.56 (0.0% reduction). Risk factor: 🔴 HIGH RISK – Act Now.,✅ Confident action,0.0
WMBAB449,Campbell's Sauce Organic,Non-Perishable,Grocery,424,10,102,0,3.04,3.04,66,0.54,10,2025-06-23,2025-07-03,5.59,1158.84,38.63,8,1.4755371064964105,66.02,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $3.04 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM8CE89B,Great Value Toothpaste 16oz,Perishable,Personal Care,333,141,186,0,13.23,13.23,50,2.83,13,2025-06-18,2025-07-01,2.81,944.99,31.5,8,2.2222222222222223,34.3,🟢 LOW RISK – Stable,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,0.0
WMA2669E,Kellogg's Cereal 12oz,Perishable,Grocery,363,276,384,0,5.55,5.55,64,0.62,8,2025-06-17,2025-06-25,5.14,1912.71,63.76,1,1.787954877682291,33.95,🟢 LOW RISK – Stable,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,0.0
WM5CDAAD,Barilla Croissants,Perishable,Bakery,10,0,438,0,1.06,1.06,54,0.13,1,2025-06-27,2025-06-28,4.28,1657.42,55.25,1,4.398190045248869,65.82,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $1.06 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM0C6DF3,Campbell's Chicken 16oz,Perishable,Meat,8,0,51,0,4.09,4.09,125,0.26,1,2025-06-23,2025-06-24,7.04,2384.07,79.47,2,0.201333833575326,75.56,🔴 HIGH RISK – Act Now,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $4.09 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WMDAF555,Kellogg's Pasta 16oz,Non-Perishable,Grocery,492,344,289,155,0.82,0.82,23,0.1,12,2025-06-17,2025-06-29,3.73,627.89,20.93,3,3.105590016829868,65.95,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $0.82 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,6.74
WM3DC461,Kellogg's Pasta,Perishable,Grocery,517,308,182,741,4.21,4.21,3,0.67,10,2025-06-28,2025-07-08,3.09,93.61,3.12,0,11.5384619616898,61.83,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $4.21 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,247.0
WMCA8950,Carrots,Perishable,Produce,9,0,113,0,1.76,1.76,36,0.23,1,2025-06-28,2025-06-29,6.58,1111.33,37.04,2,1.916846604888621,74.02,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $1.76 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM53459C,Great Value Rice,Perishable,Grocery,370,263,437,0,7.39,7.39,48,0.0,12,2025-06-29,2025-07-11,4.02,1420.19,47.34,0,3.464300791537593,37.65,🟢 LOW RISK – Stable,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,0.0
WME7DB9B,Kellogg's Sausage,Perishable,Meat,14,0,371,0,0.93,0.93,12,0.05,2,2025-06-26,2025-06-28,2.69,391.58,13.05,2,21.22605332961315,60.26,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $0.93 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM8F0A0B,Barilla Cream,Perishable,Dairy,36,0,57,0,9.49,9.49,40,0.63,2,2025-06-25,2025-06-27,7.77,1207.62,40.25,0,1.3664596273291925,74.78,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $9.49 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WMF3D25E,Kellogg's Lotion 16oz,Perishable,Personal Care,712,298,221,0,5.68,5.68,46,1.59,13,2025-06-19,2025-07-02,4.71,1379.12,45.97,11,4.568196528683668,42.1,🟢 LOW RISK – Stable,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,0.0
WM708EB7,Sara Lee Bacon,Perishable,Meat,6,0,377,0,5.73,5.73,32,0.36,1,2025-06-19,2025-06-20,3.32,1014.95,33.83,1,6.97605637677976,59.68,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,0.0
WM72D638,Organic Peppers 12oz,Perishable,Produce,9,0,491,0,4.3,4.3,27,0.76,1,2025-06-23,2025-06-24,5.91,799.5,26.65,1,17.073170976093728,66.04,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $4.30 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM80ABC7,Sara Lee Bacon 16oz,Perishable,Meat,14,0,348,0,3.92,3.92,5,0.51,2,2025-06-24,2025-06-26,6.19,182.33,6.08,0,42.92763211761816,69.66,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $3.92 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WMA90A97,Sara Lee Cheese 16oz,Perishable,Dairy,55,0,307,0,7.9,7.9,29,0.78,1,2025-06-19,2025-06-20,4.25,859.97,28.67,0,6.103941385919296,59.2,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,0.0
WM5B17B2,Sara Lee Cereal,Perishable,Grocery,693,445,330,1712,7.38,7.38,5,1.18,9,2025-06-24,2025-07-03,5.77,169.9,5.66,0,23.498233849036385,67.39,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $7.38 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,342.4
WMDE8461,Canned Flakes,Perishable,Grocery,504,77,137,0,8.77,8.77,48,0.9,12,2025-06-23,2025-07-05,7.97,1428.74,47.62,9,0.6299874143825946,66.77,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $8.77 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM66A894,Del Monte Sauce 12oz,Non-Perishable,Grocery,687,604,341,0,8.26,8.26,66,1.48,9,2025-06-26,2025-07-05,3.1,1945.92,64.86,2,2.513105125903829,17.23,🟢 LOW RISK – Stable,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,0.0
WMDEA669,Canned Rice 12oz,Perishable,Grocery,710,398,185,0,2.78,2.78,22,0.0,13,2025-06-29,2025-07-12,2.86,664.46,22.15,5,4.063205487584193,39.02,🟢 LOW RISK – Stable,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,0.0
WM9196B4,Great Value Croissants,Perishable,Bakery,32,0,435,0,7.8,7.8,72,1.0,2,2025-06-30,2025-07-02,4.2,2147.25,71.57,2,5.044012876055757,56.8,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,0.0
WME38F6E,Campbell's Shampoo 12oz,Non-Perishable,Personal Care,404,238,357,903,2.98,2.98,20,0.45,10,2025-06-27,2025-07-07,5.96,605.75,20.19,9,9.212481182763955,75.78,🔴 HIGH RISK – Act Now,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $2.98 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,45.15
WM9F3370,Fresh Bananas,Perishable,Produce,12,0,118,0,2.69,2.69,15,0.41,2,2025-06-24,2025-06-26,3.33,490.59,16.35,0,1.5902140301762375,59.22,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,0.0
WMEBEE94,Sara Lee Milk,Perishable,Dairy,47,0,226,0,7.94,7.94,29,0.0,1,2025-06-25,2025-06-26,5.95,881.29,29.38,0,7.249830023291337,73.8,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $7.94 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WMB68715,Tyson Croissants,Perishable,Bakery,45,0,235,0,3.28,3.28,7,0.34,2,2025-06-29,2025-07-01,6.46,609.43,20.31,1,7.976366531749843,72.44,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $3.28 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM9C463A,Campbell's Croissants 12oz,Perishable,Bakery,56,0,188,0,8.02,8.02,29,1.05,1,2025-06-24,2025-06-25,6.54,867.84,28.93,0,1.693743500971673,66.16,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $8.02 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM1B18A6,Heinz Croissants 12oz,Perishable,Bakery,44,0,67,0,0.68,0.68,68,0.09,1,2025-06-21,2025-06-22,6.7,2035.54,67.85,1,0.6337509354020219,75.9,🔴 HIGH RISK – Act Now,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $0.68 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WME1F3AB,Heinz Chicken,Perishable,Meat,12,0,432,0,3.25,3.25,39,0.44,1,2025-06-28,2025-06-29,7.0,1212.14,40.4,0,2.3514850597009542,73.6,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $3.25 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM2AB195,Campbell's Bagels,Perishable,Bakery,42,0,326,0,3.19,3.19,69,0.4,1,2025-07-01,2025-07-02,5.94,1984.53,66.15,1,4.021163928408024,69.76,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $3.19 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WMEDDD6E,Fresh Lettuce 16oz,Perishable,Produce,8,0,328,0,0.95,0.95,51,0.12,1,2025-06-18,2025-06-19,5.03,1557.22,51.91,0,4.083991535795948,68.92,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $0.95 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM2A2E79,Tyson Pasta,Perishable,Grocery,705,492,100,0,8.4,8.4,72,0.99,12,2025-06-19,2025-07-01,5.29,2252.41,75.08,3,0.5594032895005592,33.35,🟢 LOW RISK – Stable,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,0.0
WM84841F,Sara Lee Yogurt 12oz,Perishable,Dairy,17,0,493,0,9.28,9.28,53,0.47,2,2025-06-30,2025-07-02,2.07,1586.58,52.89,2,8.583853379451094,53.58,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,0.0
WMC16012,Uncle Ben's Detergent,Non-Perishable,Household,579,64,296,47,11.47,11.47,69,0.0,10,2025-06-26,2025-07-06,4.21,2109.82,70.33,10,1.2370254192370085,66.51,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $11.47 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.68
WM39E81F,Tyson Cheese,Perishable,Dairy,15,0,72,0,7.91,7.91,38,0.75,1,2025-06-28,2025-06-29,7.17,1226.79,40.89,1,1.516263167655994,71.18,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $7.91 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM8321CD,Canned Spaghetti,Perishable,Grocery,414,278,116,0,9.85,9.85,72,1.04,8,2025-06-18,2025-06-26,3.28,2162.04,72.07,1,1.5956708822944374,26.26,🟢 LOW RISK – Stable,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,0.0
WMF85BCB,Campbell's Pasta,Perishable,Grocery,312,84,433,0,7.23,7.23,64,0.98,9,2025-06-25,2025-07-04,7.18,1994.51,66.48,1,5.400120064262268,58.15,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,0.0
WM5A94F3,Canned Ketchup Organic,Perishable,Grocery,432,274,242,164,0.77,0.77,19,0.13,13,2025-06-22,2025-07-05,6.58,597.98,19.93,13,7.77722015186055,79.65,🔴 HIGH RISK – Act Now,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $0.77 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,8.63
WMF4008C,Organic Bacon 16oz,Perishable,Meat,3,0,62,0,6.63,6.63,66,0.53,1,2025-06-25,2025-06-26,5.14,1944.62,64.82,1,0.3856834328556193,65.26,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $6.63 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
