item_id,item_name,category,department,shelf_life_days,days_remaining,initial_stock,current_stock,base_price,dynamic_price,daily_sales,elasticity,restock_frequency_days,last_restock_date,next_restock_date,carbon_score,predicted_monthly_sales,predicted_daily_sales,days_until_restock,days_stock_lasts,risk_score,risk_tag,forecasted_waste_units,forecasted_waste_value,recommended_action,co2_saved_kg,meals_saved,water_saved_liters,energy_saved_kwh,sustainability_score,efficiency_ratio,tactical_note,confidence,overstock_score
WMF226D5,Sara Lee Shampoo Organic,Perishable,Personal Care,523,7,115,0,7.87,7.87,21,1.9,7,2025-06-20,2025-06-27,7.81,631.63,21.05,3,1.852731658599624,70.7,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $7.87 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WMDF2093,Uncle Ben's Earbuds 16oz,Perishable,Electronics,543,290,209,0,52.06,52.06,40,12.44,12,2025-06-18,2025-06-30,3.8,1206.25,40.21,4,3.307634991997769,33.84,🟢 LOW RISK – Stable,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,0.0
WM8E7D4F,Campbell's Cereal,Non-Perishable,Grocery,649,527,436,1210,9.15,9.15,22,1.13,10,2025-06-19,2025-06-29,5.92,662.45,22.08,5,11.1413043863231,61.2,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $9.15 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,55.0
WMDA5C06,Organic Pork Organic,Perishable,Meat,14,0,117,0,5.35,5.35,29,0.33,1,2025-06-30,2025-07-01,5.61,885.41,29.51,1,3.693663136380468,69.14,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $5.35 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM98426B,Uncle Ben's Beans 12oz,Perishable,Grocery,371,0,87,0,1.11,1.11,53,0.18,8,2025-06-19,2025-06-27,3.35,1545.57,51.52,2,0.8152173840610073,61.6,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $1.11 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM704C87,Heinz Beans Organic,Perishable,Grocery,331,126,304,42,3.55,3.55,74,0.51,11,2025-06-19,2025-06-30,3.39,2216.92,73.9,10,2.5304464971426937,46.64,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,0.57
WMDFC709,Del Monte Cleaner,Perishable,Household,500,332,324,0,14.3,14.3,24,2.91,9,2025-06-26,2025-07-05,2.63,757.72,25.26,3,4.631828936653147,23.96,🟢 LOW RISK – Stable,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,0.0
WM49D3A5,Uncle Ben's Cheese,Perishable,Dairy,35,0,134,134,7.07,7.07,55,0.36,1,2025-06-17,2025-06-18,4.84,1644.6,54.82,2,1.842393297377852,80.38,🔴 HIGH RISK – Act Now,134,947.38,DONATE,648.56,446.67,6700,33.5,100.0,0.685,"Action: Donate. Potential savings: $947.38, CO₂ reduction: 648.56kg.",✅ Confident action,2.44
WM8DE0AF,Del Monte Lotion,Perishable,Personal Care,638,85,459,3350,2.24,1.78,3,0.58,8,2025-06-17,2025-06-25,6.0,90.61,3.02,2,117.2185437866776,92.87,🔴 HIGH RISK – Act Now,3095,6932.8,Strategic Discount - Tier 1,18570.0,10316.67,154750,773.75,100.0,2.679,Action: Apply Tier 1 Strategic Discount. New price: $1.78 (20.5% reduction). Risk factor: 🔴 HIGH RISK – Act Now. 🌱 High sustainability impact.,✅ Confident action,1116.67
WMA680A0,Great Value Milk 12oz,Perishable,Dairy,10,0,168,0,4.51,4.51,39,0.0,1,2025-06-27,2025-06-28,5.29,1191.28,39.71,2,1.7627801967734442,71.16,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $4.51 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WMB24491,Barilla Chicken 16oz,Perishable,Meat,9,0,91,91,8.51,8.51,32,1.15,1,2025-06-30,2025-07-01,3.39,952.48,31.75,2,1.2598425196850394,70.62,🟠 MEDIUM RISK – Monitor,91,774.41,DONATE,308.49,303.33,4550,22.75,100.0,0.398,"Action: Donate. Potential savings: $774.41, CO₂ reduction: 308.49kg.",✅ Confident action,2.84
WM4D66DC,Organic Cheese 12oz,Perishable,Dairy,37,0,136,0,9.77,9.77,59,0.57,1,2025-06-17,2025-06-18,7.52,1792.87,59.76,2,1.7904953648809745,74.38,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $9.77 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM874334,Barilla Sauce 12oz,Perishable,Grocery,662,257,223,0,5.07,5.07,46,0.7,12,2025-06-22,2025-07-04,4.67,1365.76,45.53,8,4.1291457289800375,46.15,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,0.0
WMF80F95,Tyson Bacon 16oz,Perishable,Meat,4,0,358,0,6.88,6.88,41,0.86,2,2025-06-20,2025-06-22,5.21,1208.57,40.29,1,2.1345246474505912,62.24,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $6.88 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM90429A,Sara Lee Cleaner,Non-Perishable,Household,618,455,84,0,5.93,5.93,46,1.42,12,2025-06-22,2025-07-04,4.8,1414.02,47.13,8,0.5728835007021941,29.75,🟢 LOW RISK – Stable,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,0.0
WMF5461F,Barilla Trash Bags 12oz,Perishable,Household,560,422,483,0,17.37,17.37,60,3.53,8,2025-06-26,2025-07-04,4.32,1786.64,59.55,7,6.5827036947473445,27.14,🟢 LOW RISK – Stable,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,0.0
WMCD320B,Canned Soup 12oz,Perishable,Grocery,514,0,154,0,7.38,7.38,11,0.86,12,2025-06-27,2025-07-09,6.67,342.44,11.41,13,8.851884430384782,68.08,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $7.38 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WMEE2C03,Barilla Pasta,Perishable,Grocery,340,0,480,0,9.02,9.02,39,1.17,10,2025-06-30,2025-07-10,3.03,1175.03,39.17,3,10.467194770640951,52.12,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,0.0
WMFD0E0A,Sara Lee Sausage 12oz,Perishable,Meat,4,0,142,0,8.58,8.58,53,0.55,1,2025-07-01,2025-07-02,3.62,1565.83,52.19,1,2.6441847792917264,58.98,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,0.0
WMDB40E3,Campbell's Bacon 16oz,Perishable,Meat,5,0,301,0,1.92,1.92,41,0.12,2,2025-06-19,2025-06-21,6.96,1271.77,42.39,1,3.632932347661381,76.64,🔴 HIGH RISK – Act Now,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $1.92 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM776844,Heinz Chicken 12oz,Perishable,Meat,11,0,129,0,4.55,4.55,75,0.47,1,2025-06-23,2025-06-24,6.17,2278.41,75.95,1,1.672152799249577,69.98,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $4.55 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM71B759,Fresh Onions,Perishable,Produce,6,0,260,0,4.08,4.08,21,0.77,2,2025-06-23,2025-06-25,6.44,644.73,21.49,1,9.213587813346807,68.06,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $4.08 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM7C6286,Great Value Muffins 12oz,Perishable,Bakery,37,0,408,0,7.98,7.98,54,1.54,2,2025-06-21,2025-06-23,3.12,1636.83,54.56,1,3.372433932710168,52.48,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,0.0
WM1641FA,Organic Onions,Perishable,Produce,14,0,236,0,1.44,1.44,73,0.16,2,2025-06-24,2025-06-26,4.74,2211.32,73.71,1,1.7772351326428892,67.36,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $1.44 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM3B6694,Great Value Cream 12oz,Perishable,Dairy,38,0,425,425,1.65,1.65,31,0.08,2,2025-06-28,2025-06-30,1.65,944.87,31.5,3,3.2063492063492065,85.8,🔴 HIGH RISK – Act Now,425,701.25,DONATE,701.25,1416.67,21250,106.25,100.0,1.0,"Action: Donate. Potential savings: $701.25, CO₂ reduction: 701.25kg. 🌱 High sustainability impact.",✅ Confident action,13.71
WM963157,Organic Butter,Perishable,Dairy,20,0,347,0,6.98,6.98,75,0.64,2,2025-06-27,2025-06-29,5.0,2210.33,73.68,3,3.026601507550957,63.6,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $6.98 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM9B5A2F,Uncle Ben's Charger 16oz,Perishable,Electronics,474,385,114,47,40.05,40.05,3,12.7,11,2025-07-01,2025-07-12,8.13,101.33,3.38,12,26.92307601150842,70.03,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $40.05 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,15.67
WM02C17A,Del Monte Cereal 12oz,Perishable,Grocery,675,555,181,0,8.65,8.65,47,1.64,8,2025-06-28,2025-07-06,0.89,1334.1,44.47,8,2.698448318101995,10.67,🟢 LOW RISK – Stable,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,0.0
WM027EB8,Tyson Toothpaste,Perishable,Personal Care,425,32,497,0,17.66,17.66,43,2.66,11,2025-06-26,2025-07-07,0.6,1283.2,42.77,5,11.339723984313451,39.39,🟢 LOW RISK – Stable,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,0.0
WM86FE22,Bananas,Perishable,Produce,5,0,446,446,4.2,4.2,24,0.92,1,2025-06-30,2025-07-01,3.96,743.09,24.77,3,11.465482226544964,86.64,🔴 HIGH RISK – Act Now,446,1873.2,DONATE,1766.16,1486.67,22300,111.5,100.0,0.943,"Action: Donate. Potential savings: $1873.20, CO₂ reduction: 1766.16kg. 🌱 High sustainability impact.",✅ Confident action,18.58
WM9A5DB8,Del Monte Bread,Perishable,Bakery,24,0,385,0,9.1,9.1,16,0.0,1,2025-06-17,2025-06-18,7.13,523.75,17.46,1,5.211913217162032,78.52,🔴 HIGH RISK – Act Now,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $9.10 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM4EC51F,Del Monte Butter 12oz,Perishable,Dairy,55,0,80,80,1.27,1.27,12,0.12,1,2025-06-20,2025-06-21,4.34,374.7,12.49,2,5.9247399004055525,96.16,🔴 HIGH RISK – Act Now,80,101.6,Strategic Discount - Tier 1,347.2,266.67,4000,20.0,100.0,3.417,Action: Apply Tier 1 Strategic Discount. New price: $1.27 (0.0% reduction). Risk factor: 🔴 HIGH RISK – Act Now. 🌱 High sustainability impact.,✅ Confident action,6.67
WM59B106,Del Monte Croissants,Perishable,Bakery,45,0,493,493,6.61,6.61,32,0.7,1,2025-07-01,2025-07-02,1.1,1011.57,33.72,2,4.715302320403787,77.4,🔴 HIGH RISK – Act Now,493,3258.73,DONATE,542.3,1643.33,24650,123.25,100.0,0.166,"Action: Donate. Potential savings: $3258.73, CO₂ reduction: 542.3kg.",✅ Confident action,15.41
WM3EF18A,Organic Carrots Organic,Perishable,Produce,5,0,205,0,3.1,3.1,41,0.49,1,2025-06-23,2025-06-24,5.58,1220.64,40.69,2,4.620299983903084,67.42,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $3.10 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WMA416CE,Avocados 16oz,Perishable,Produce,6,0,483,0,5.26,5.26,37,0.53,1,2025-06-19,2025-06-20,5.13,1157.8,38.59,1,6.478362244402186,65.22,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $5.26 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM438940,Kellogg's Toothpaste 16oz,Non-Perishable,Personal Care,399,53,235,290,9.06,9.06,18,1.58,7,2025-06-27,2025-07-04,4.21,552.85,18.43,8,8.464459979210625,81.53,🔴 HIGH RISK – Act Now,0,0.0,Strategic Discount - Tier 1,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 1 Strategic Discount. New price: $9.06 (0.0% reduction). Risk factor: 🔴 HIGH RISK – Act Now.,✅ Confident action,16.11
WME6FE8B,Heinz Muffins,Perishable,Bakery,50,0,140,0,3.04,3.04,61,0.39,2,2025-06-24,2025-06-26,6.89,1904.92,63.5,1,0.4409448818897638,73.66,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $3.04 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WMC737A5,Barilla Bagels,Perishable,Bakery,37,0,57,0,8.57,8.57,29,1.28,1,2025-06-22,2025-06-23,4.73,908.38,30.28,2,0.495376474896036,58.92,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,0.0
WMCDBD5C,Tyson Sauce,Perishable,Grocery,487,409,278,0,7.97,7.97,70,1.21,9,2025-06-19,2025-06-28,7.34,2094.28,69.81,10,3.2373586578385285,35.77,🟢 LOW RISK – Stable,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,0.0
WM09A9FE,Uncle Ben's Cereal 16oz,Perishable,Grocery,368,154,249,0,7.26,7.26,28,1.08,7,2025-06-30,2025-07-07,7.09,816.73,27.22,1,3.783982461361299,51.62,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,0.0
WM964695,Tyson Shampoo,Perishable,Personal Care,605,162,105,0,9.2,9.2,65,2.76,9,2025-06-29,2025-07-08,5.56,2013.77,67.13,6,1.5492328952047554,51.53,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,0.0
WMC927CA,Fresh Lettuce 16oz,Perishable,Produce,14,0,304,0,8.04,8.04,68,1.3,1,2025-06-29,2025-06-30,5.15,2085.61,69.52,1,1.3233602480211806,60.6,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $8.04 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM8F894B,Great Value Cream 16oz,Perishable,Dairy,18,0,62,62,2.3,2.3,23,0.2,1,2025-06-17,2025-06-18,4.64,725.18,24.17,3,1.3239553123289296,82.73,🔴 HIGH RISK – Act Now,62,142.6,Strategic Discount - Tier 1,287.68,206.67,3100,15.5,100.0,2.017,Action: Apply Tier 1 Strategic Discount. New price: $2.30 (0.0% reduction). Risk factor: 🔴 HIGH RISK – Act Now. 🌱 High sustainability impact.,✅ Confident action,2.7
WM9898A3,Canned Corn,Perishable,Grocery,318,0,346,0,4.4,4.4,15,0.79,9,2025-06-18,2025-06-27,4.91,469.28,15.64,10,20.204603137039644,61.74,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $4.40 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WMAB180F,Uncle Ben's Sauce 12oz,Perishable,Grocery,624,210,399,698,3.67,3.67,15,0.52,13,2025-07-01,2025-07-14,4.18,489.17,16.31,10,9.31943623403531,78.06,🔴 HIGH RISK – Act Now,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $3.67 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,46.53
WMDCB569,Carrots,Perishable,Produce,9,0,251,251,4.4,4.4,8,0.69,2,2025-07-01,2025-07-03,2.53,247.23,8.24,4,28.39805904123785,83.22,🔴 HIGH RISK – Act Now,251,1104.4,DONATE,635.03,836.67,12550,62.75,100.0,0.575,"Action: Donate. Potential savings: $1104.40, CO₂ reduction: 635.03kg.",✅ Confident action,31.38
WM53C84E,Organic Bread 12oz,Perishable,Bakery,26,0,418,0,2.12,2.12,35,0.0,2,2025-06-17,2025-06-19,5.7,1073.97,35.8,1,5.78212302825167,72.8,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $2.12 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM21FE07,Barilla Butter 16oz,Perishable,Dairy,5,0,130,130,9.04,9.04,51,0.72,2,2025-07-01,2025-07-03,4.77,1509.15,50.3,3,1.2326043924533303,77.17,🔴 HIGH RISK – Act Now,130,1175.2,DONATE,620.1,433.33,6500,32.5,100.0,0.528,"Action: Donate. Potential savings: $1175.20, CO₂ reduction: 620.1kg.",✅ Confident action,2.55
WM1B6065,Fresh Avocados,Perishable,Produce,6,0,201,201,2.89,2.89,36,0.69,1,2025-06-27,2025-06-28,2.96,1122.68,37.42,2,1.3361839242818236,84.94,🔴 HIGH RISK – Act Now,201,580.89,DONATE,594.96,670.0,10050,50.25,100.0,1.024,"Action: Donate. Potential savings: $580.89, CO₂ reduction: 594.96kg. 🌱 High sustainability impact.",✅ Confident action,5.58
WME2486A,Tyson Shampoo,Non-Perishable,Personal Care,311,133,130,354,6.42,6.42,8,0.97,10,2025-06-18,2025-06-28,5.62,223.34,7.44,6,13.037634308330723,75.67,🔴 HIGH RISK – Act Now,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $6.42 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,44.25
WM63B8A4,Potatoes 16oz,Perishable,Produce,10,0,329,0,7.85,7.85,57,0.85,1,2025-06-17,2025-06-18,2.7,1741.97,58.07,2,5.648355462781837,52.3,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,0.0
WME721D5,Uncle Ben's Sauce 12oz,Perishable,Grocery,691,192,406,0,8.06,8.06,73,1.01,12,2025-06-26,2025-07-08,5.91,2200.53,73.35,13,2.5630539047158813,52.53,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,0.0
WM5BEA75,Sara Lee Charger 16oz,Perishable,Electronics,482,384,487,0,76.15,76.15,43,19.91,11,2025-06-29,2025-07-10,5.52,1346.42,44.88,8,2.985739679386942,30.21,🟢 LOW RISK – Stable,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,0.0
WMFDCA0D,Uncle Ben's Croissants 12oz,Perishable,Bakery,55,0,454,0,5.09,5.09,54,0.82,2,2025-06-25,2025-06-27,4.69,1717.63,57.25,1,6.74235807860262,60.56,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $5.09 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM1F8EE0,Heinz Shampoo,Non-Perishable,Personal Care,353,0,472,0,12.66,12.66,51,3.07,12,2025-06-23,2025-07-05,6.26,1554.76,51.83,9,3.665830470531814,65.04,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $12.66 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WMFC9B33,Sara Lee Charger 16oz,Non-Perishable,Electronics,398,64,407,0,48.25,48.25,58,11.25,10,2025-06-17,2025-06-27,0.52,1814.22,60.47,7,3.108979596574481,35.65,🟢 LOW RISK – Stable,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,0.0
WM5D0039,Del Monte Cream 12oz,Perishable,Dairy,13,0,206,0,8.17,8.17,59,0.62,2,2025-06-19,2025-06-21,5.75,1797.42,59.91,1,1.6357870180203855,66.8,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $8.17 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM9F8024,Kellogg's Pasta 16oz,Perishable,Grocery,540,321,181,0,8.56,8.56,61,1.42,12,2025-06-27,2025-07-09,8.23,2039.29,67.98,12,1.8387760198198149,49.14,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,0.0
WM2381C5,Fresh Peppers,Perishable,Produce,3,0,480,480,3.67,3.67,57,0.77,2,2025-06-20,2025-06-22,5.66,1702.97,56.77,3,7.04597492997373,94.94,🔴 HIGH RISK – Act Now,480,1761.6,DONATE,2716.8,1600.0,24000,120.0,100.0,1.542,"Action: Donate. Potential savings: $1761.60, CO₂ reduction: 2716.8kg. 🌱 High sustainability impact.",✅ Confident action,8.42
WMB18A2C,Campbell's Beans,Non-Perishable,Grocery,452,288,274,45,4.17,4.17,32,0.48,10,2025-06-24,2025-07-04,6.54,993.87,33.13,8,1.9619679415753744,54.31,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,1.41
WMBE8B31,Uncle Ben's Pasta 16oz,Non-Perishable,Grocery,318,67,97,97,2.43,2.43,10,0.26,11,2025-06-21,2025-07-02,4.41,818.7,27.29,11,1.8321728956612533,86.61,🔴 HIGH RISK – Act Now,0,0.0,Strategic Discount - Tier 1,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 1 Strategic Discount. New price: $2.43 (0.0% reduction). Risk factor: 🔴 HIGH RISK – Act Now.,✅ Confident action,9.7
WM52C339,Campbell's Beans,Perishable,Grocery,640,423,171,171,1.25,1.25,17,0.15,10,2025-06-27,2025-07-07,1.63,516.26,17.21,12,3.776874111437044,58.58,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,10.06
WM2EA4FC,Campbell's Rice,Perishable,Grocery,400,167,188,87,7.72,7.72,40,0.0,9,2025-06-22,2025-07-01,3.85,1268.68,42.29,9,1.3241900871995216,61.75,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $7.72 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,2.17
WM3DEB85,Organic Apples,Perishable,Produce,6,0,409,409,2.28,2.28,82,0.45,2,2025-06-26,2025-06-28,7.12,2301.12,76.7,2,3.272490351849388,100.0,🔴 HIGH RISK – Act Now,409,932.52,DONATE,2912.08,1363.33,20450,102.25,100.0,3.123,"Action: Donate. Potential savings: $932.52, CO₂ reduction: 2912.08kg. 🌱 High sustainability impact.",✅ Confident action,4.99
WM243ABD,Lettuce,Perishable,Produce,8,0,487,0,2.78,2.78,17,0.31,1,2025-06-24,2025-06-25,1.18,537.0,17.9,1,11.396648287568508,51.62,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,0.0
WM2A1180,Sara Lee Trash Bags 12oz,Perishable,Household,560,383,386,1196,8.16,8.16,8,1.76,13,2025-06-26,2025-07-09,9.36,241.99,8.07,3,38.28996427325524,80.08,🔴 HIGH RISK – Act Now,0,0.0,Strategic Discount - Tier 1,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 1 Strategic Discount. New price: $8.16 (0.0% reduction). Risk factor: 🔴 HIGH RISK – Act Now.,✅ Confident action,149.5
WMC48BC8,Heinz Rice,Perishable,Grocery,624,402,437,651,4.7,4.7,41,0.0,8,2025-06-25,2025-07-03,5.15,1250.86,41.7,4,5.7553955781530375,74.83,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $4.70 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,15.88
WM4BCE1F,Tyson Muffins,Perishable,Bakery,46,0,238,0,5.28,5.28,11,0.61,1,2025-06-25,2025-06-26,9.52,346.06,11.54,2,6.499133470357216,81.98,🔴 HIGH RISK – Act Now,0,0.0,Strategic Discount - Tier 1,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 1 Strategic Discount. New price: $5.28 (0.0% reduction). Risk factor: 🔴 HIGH RISK – Act Now.,✅ Confident action,0.0
